state,series_id,year,month,period,period_name,employment_rate,date
North Carolina,LAUST370000000000007,2022,9,M09,September,59.2,2022-09-01
North Carolina,LAUST370000000000007,2022,10,M10,October,59.0,2022-10-01
North Carolina,LAUST370000000000007,2022,11,M11,November,58.6,2022-11-01
North Carolina,LAUST370000000000007,2022,12,M12,December,58.6,2022-12-01
North Carolina,LAUST370000000000007,2023,1,M01,January,58.6,2023-01-01
North Carolina,LAUST370000000000007,2023,2,M02,February,58.8,2023-02-01
North Carolina,LAUST370000000000007,2023,3,M03,March,59.3,2023-03-01
North Carolina,LAUST370000000000007,2023,4,M04,April,59.2,2023-04-01
North Carolina,LAUST370000000000007,2023,5,M05,May,59.2,2023-05-01
North Carolina,LAUST370000000000007,2023,6,M06,June,59.3,2023-06-01
North Carolina,LAUST370000000000007,2023,7,M07,July,59.3,2023-07-01
North Carolina,LAUST370000000000007,2023,8,M08,August,58.7,2023-08-01
North Carolina,LAUST370000000000007,2023,9,M09,September,59.2,2023-09-01
North Carolina,LAUST370000000000007,2023,10,M10,October,59.0,2023-10-01
North Carolina,LAUST370000000000007,2023,11,M11,November,58.8,2023-11-01
North Carolina,LAUST370000000000007,2023,12,M12,December,58.3,2023-12-01
North Carolina,LAUST370000000000007,2024,1,M01,January,58.1,2024-01-01
North Carolina,LAUST370000000000007,2024,2,M02,February,58.1,2024-02-01
North Carolina,LAUST370000000000007,2024,3,M03,March,58.6,2024-03-01
North Carolina,LAUST370000000000007,2024,4,M04,April,58.6,2024-04-01
North Carolina,LAUST370000000000007,2024,5,M05,May,58.5,2024-05-01
North Carolina,LAUST370000000000007,2024,6,M06,June,58.2,2024-06-01
North Carolina,LAUST370000000000007,2024,7,M07,July,58.2,2024-07-01
North Carolina,LAUST370000000000007,2024,8,M08,August,57.6,2024-08-01
North Carolina,LAUST370000000000007,2024,9,M09,September,58.2,2024-09-01
North Carolina,LAUST370000000000007,2024,10,M10,October,57.9,2024-10-01
North Carolina,LAUST370000000000007,2024,11,M11,November,57.5,2024-11-01
North Carolina,LAUST370000000000007,2024,12,M12,December,57.3,2024-12-01
North Carolina,LAUST370000000000007,2025,1,M01,January,57.4,2025-01-01
North Carolina,LAUST370000000000007,2025,2,M02,February,57.3,2025-02-01
North Carolina,LAUST370000000000007,2025,3,M03,March,57.6,2025-03-01
North Carolina,LAUST370000000000007,2025,4,M04,April,57.5,2025-04-01
North Carolina,LAUST370000000000007,2025,5,M05,May,57.2,2025-05-01
North Carolina,LAUST370000000000007,2025,6,M06,June,57.2,2025-06-01
North Carolina,LAUST370000000000007,2025,7,M07,July,57.5,2025-07-01
North Carolina,LAUST370000000000007,2025,8,M08,August,56.6,2025-08-01
North Carolina,LAUST370000000000007,2025,9,M09,September,57.3,2025-09-01
North Carolina,LAUST370000000000007,2025,10,M10,October,,2025-10-01
North Carolina,LAUST370000000000007,2025,11,M11,November,56.6,2025-11-01
North Carolina,LAUST370000000000007,2025,12,M12,December,57.0,2025-12-01
North Dakota,LAUST380000000000007,2022,1,M01,January,66.2,2022-01-01
North Dakota,LAUST380000000000007,2022,2,M02,February,66.7,2022-02-01
North Dakota,LAUST380000000000007,2022,3,M03,March,67.1,2022-03-01
North Dakota,LAUST380000000000007,2022,4,M04,April,67.3,2022-04-01
North Dakota,LAUST380000000000007,2022,5,M05,May,68.1,2022-05-01
North Dakota,LAUST380000000000007,2022,6,M06,June,68.6,2022-06-01
North Dakota,LAUST380000000000007,2022,7,M07,July,68.8,2022-07-01
North Dakota,LAUST380000000000007,2022,8,M08,August,68.5,2022-08-01
North Dakota,LAUST380000000000007,2022,9,M09,September,68.0,2022-09-01
North Dakota,LAUST380000000000007,2022,10,M10,October,67.8,2022-10-01
North Dakota,LAUST380000000000007,2022,11,M11,November,67.0,2022-11-01
North Dakota,LAUST380000000000007,2022,12,M12,December,66.6,2022-12-01
North Dakota,LAUST380000000000007,2023,1,M01,January,66.5,2023-01-01
North Dakota,LAUST380000000000007,2023,2,M02,February,67.0,2023-02-01
North Dakota,LAUST380000000000007,2023,3,M03,March,67.3,2023-03-01
North Dakota,LAUST380000000000007,2023,4,M04,April,67.6,2023-04-01
North Dakota,LAUST380000000000007,2023,5,M05,May,68.2,2023-05-01
North Dakota,LAUST380000000000007,2023,6,M06,June,68.7,2023-06-01
North Dakota,LAUST380000000000007,2023,7,M07,July,68.9,2023-07-01
North Dakota,LAUST380000000000007,2023,8,M08,August,68.6,2023-08-01
North Dakota,LAUST380000000000007,2023,9,M09,September,68.3,2023-09-01
North Dakota,LAUST380000000000007,2023,10,M10,October,67.9,2023-10-01
North Dakota,LAUST380000000000007,2023,11,M11,November,67.3,2023-11-01
North Dakota,LAUST380000000000007,2023,12,M12,December,66.7,2023-12-01
North Dakota,LAUST380000000000007,2024,1,M01,January,66.4,2024-01-01
North Dakota,LAUST380000000000007,2024,2,M02,February,66.6,2024-02-01
North Dakota,LAUST380000000000007,2024,3,M03,March,67.0,2024-03-01
North Dakota,LAUST380000000000007,2024,4,M04,April,67.6,2024-04-01
North Dakota,LAUST380000000000007,2024,5,M05,May,68.1,2024-05-01
North Dakota,LAUST380000000000007,2024,6,M06,June,68.7,2024-06-01
North Dakota,LAUST380000000000007,2024,7,M07,July,68.9,2024-07-01
North Dakota,LAUST380000000000007,2024,8,M08,August,68.5,2024-08-01
North Dakota,LAUST380000000000007,2024,9,M09,September,68.3,2024-09-01
North Dakota,LAUST380000000000007,2024,10,M10,October,68.0,2024-10-01
North Dakota,LAUST380000000000007,2024,11,M11,November,67.1,2024-11-01
North Dakota,LAUST380000000000007,2024,12,M12,December,66.8,2024-12-01
North Dakota,LAUST380000000000007,2025,1,M01,January,66.7,2025-01-01
North Dakota,LAUST380000000000007,2025,2,M02,February,66.9,2025-02-01
North Dakota,LAUST380000000000007,2025,3,M03,March,67.2,2025-03-01
North Dakota,LAUST380000000000007,2025,4,M04,April,67.8,2025-04-01
North Dakota,LAUST380000000000007,2025,5,M05,May,68.2,2025-05-01
North Dakota,LAUST380000000000007,2025,6,M06,June,68.7,2025-06-01
North Dakota,LAUST380000000000007,2025,7,M07,July,68.6,2025-07-01
North Dakota,LAUST380000000000007,2025,8,M08,August,68.4,2025-08-01
North Dakota,LAUST380000000000007,2025,9,M09,September,68.2,2025-09-01
North Dakota,LAUST380000000000007,2025,10,M10,October,,2025-10-01
North Dakota,LAUST380000000000007,2025,11,M11,November,67.4,2025-11-01
North Dakota,LAUST380000000000007,2025,12,M12,December,67.0,2025-12-01
Ohio,LAUST390000000000007,2022,1,M01,January,58.0,2022-01-01
Ohio,LAUST390000000000007,2022,2,M02,February,58.5,2022-02-01
Ohio,LAUST390000000000007,2022,3,M03,March,58.9,2022-03-01
Ohio,LAUST390000000000007,2022,4,M04,April,59.1,2022-04-01
Ohio,LAUST390000000000007,2022,5,M05,May,59.5,2022-05-01
Ohio,LAUST390000000000007,2022,6,M06,June,59.4,2022-06-01
Ohio,LAUST390000000000007,2022,7,M07,July,59.6,2022-07-01
Ohio,LAUST390000000000007,2022,8,M08,August,59.5,2022-08-01
Ohio,LAUST390000000000007,2022,9,M09,September,59.1,2022-09-01
Ohio,LAUST390000000000007,2022,10,M10,October,59.3,2022-10-01
Ohio,LAUST390000000000007,2022,11,M11,November,59.2,2022-11-01
Ohio,LAUST390000000000007,2022,12,M12,December,59.1,2022-12-01
Ohio,LAUST390000000000007,2023,1,M01,January,58.5,2023-01-01
Ohio,LAUST390000000000007,2023,2,M02,February,59.0,2023-02-01
Ohio,LAUST390000000000007,2023,3,M03,March,59.4,2023-03-01
Ohio,LAUST390000000000007,2023,4,M04,April,59.8,2023-04-01
Ohio,LAUST390000000000007,2023,5,M05,May,59.9,2023-05-01
Ohio,LAUST390000000000007,2023,6,M06,June,60.2,2023-06-01
Ohio,LAUST390000000000007,2023,7,M07,July,60.4,2023-07-01
Ohio,LAUST390000000000007,2023,8,M08,August,60.3,2023-08-01
Ohio,LAUST390000000000007,2023,9,M09,September,59.8,2023-09-01
Ohio,LAUST390000000000007,2023,10,M10,October,59.9,2023-10-01
Ohio,LAUST390000000000007,2023,11,M11,November,60.1,2023-11-01
Ohio,LAUST390000000000007,2023,12,M12,December,59.4,2023-12-01
Ohio,LAUST390000000000007,2024,1,M01,January,58.7,2024-01-01
Ohio,LAUST390000000000007,2024,2,M02,February,59.0,2024-02-01
Ohio,LAUST390000000000007,2024,3,M03,March,59.4,2024-03-01
Ohio,LAUST390000000000007,2024,4,M04,April,59.7,2024-04-01
Ohio,LAUST390000000000007,2024,5,M05,May,59.8,2024-05-01
Ohio,LAUST390000000000007,2024,6,M06,June,60.3,2024-06-01
Ohio,LAUST390000000000007,2024,7,M07,July,60.4,2024-07-01
Ohio,LAUST390000000000007,2024,8,M08,August,60.0,2024-08-01
Ohio,LAUST390000000000007,2024,9,M09,September,59.9,2024-09-01
Ohio,LAUST390000000000007,2024,10,M10,October,60.0,2024-10-01
Ohio,LAUST390000000000007,2024,11,M11,November,59.7,2024-11-01
Ohio,LAUST390000000000007,2024,12,M12,December,59.3,2024-12-01
Ohio,LAUST390000000000007,2025,1,M01,January,58.5,2025-01-01
Ohio,LAUST390000000000007,2025,2,M02,February,59.0,2025-02-01
Ohio,LAUST390000000000007,2025,3,M03,March,59.9,2025-03-01
Ohio,LAUST390000000000007,2025,4,M04,April,59.7,2025-04-01
Ohio,LAUST390000000000007,2025,5,M05,May,59.5,2025-05-01
Ohio,LAUST390000000000007,2025,6,M06,June,59.9,2025-06-01
Ohio,LAUST390000000000007,2025,7,M07,July,60.0,2025-07-01
Ohio,LAUST390000000000007,2025,8,M08,August,59.6,2025-08-01
Ohio,LAUST390000000000007,2025,9,M09,September,59.6,2025-09-01
Ohio,LAUST390000000000007,2025,10,M10,October,,2025-10-01
Ohio,LAUST390000000000007,2025,11,M11,November,59.8,2025-11-01
Ohio,LAUST390000000000007,2025,12,M12,December,59.3,2025-12-01
Oklahoma,LAUST400000000000007,2022,1,M01,January,58.9,2022-01-01
Oklahoma,LAUST400000000000007,2022,2,M02,February,59.2,2022-02-01
Oklahoma,LAUST400000000000007,2022,3,M03,March,59.8,2022-03-01
Oklahoma,LAUST400000000000007,2022,4,M04,April,59.4,2022-04-01
Oklahoma,LAUST400000000000007,2022,5,M05,May,59.6,2022-05-01
Oklahoma,LAUST400000000000007,2022,6,M06,June,59.6,2022-06-01
Oklahoma,LAUST400000000000007,2022,7,M07,July,59.6,2022-07-01
Oklahoma,LAUST400000000000007,2022,8,M08,August,59.4,2022-08-01
Oklahoma,LAUST400000000000007,2022,9,M09,September,59.6,2022-09-01
Oklahoma,LAUST400000000000007,2022,10,M10,October,59.7,2022-10-01
Oklahoma,LAUST400000000000007,2022,11,M11,November,59.8,2022-11-01
Oklahoma,LAUST400000000000007,2022,12,M12,December,59.8,2022-12-01
Oklahoma,LAUST400000000000007,2023,1,M01,January,59.7,2023-01-01
Oklahoma,LAUST400000000000007,2023,2,M02,February,60.0,2023-02-01
Oklahoma,LAUST400000000000007,2023,3,M03,March,60.6,2023-03-01
Oklahoma,LAUST400000000000007,2023,4,M04,April,60.6,2023-04-01
Oklahoma,LAUST400000000000007,2023,5,M05,May,60.5,2023-05-01
Oklahoma,LAUST400000000000007,2023,6,M06,June,60.9,2023-06-01
Oklahoma,LAUST400000000000007,2023,7,M07,July,60.8,2023-07-01
Oklahoma,LAUST400000000000007,2023,8,M08,August,60.7,2023-08-01
Oklahoma,LAUST400000000000007,2023,9,M09,September,60.9,2023-09-01
Oklahoma,LAUST400000000000007,2023,10,M10,October,60.9,2023-10-01
Oklahoma,LAUST400000000000007,2023,11,M11,November,61.1,2023-11-01
Oklahoma,LAUST400000000000007,2023,12,M12,December,60.6,2023-12-01
Oklahoma,LAUST400000000000007,2024,1,M01,January,60.3,2024-01-01
Oklahoma,LAUST400000000000007,2024,2,M02,February,60.6,2024-02-01
Oklahoma,LAUST400000000000007,2024,3,M03,March,61.1,2024-03-01
Oklahoma,LAUST400000000000007,2024,4,M04,April,60.9,2024-04-01
Oklahoma,LAUST400000000000007,2024,5,M05,May,60.7,2024-05-01
Oklahoma,LAUST400000000000007,2024,6,M06,June,60.9,2024-06-01
Oklahoma,LAUST400000000000007,2024,7,M07,July,60.8,2024-07-01
Oklahoma,LAUST400000000000007,2024,8,M08,August,60.5,2024-08-01
Oklahoma,LAUST400000000000007,2024,9,M09,September,60.9,2024-09-01
Oklahoma,LAUST400000000000007,2024,10,M10,October,60.7,2024-10-01
Oklahoma,LAUST400000000000007,2024,11,M11,November,60.7,2024-11-01
Oklahoma,LAUST400000000000007,2024,12,M12,December,60.5,2024-12-01
Oklahoma,LAUST400000000000007,2025,1,M01,January,60.4,2025-01-01
Oklahoma,LAUST400000000000007,2025,2,M02,February,60.1,2025-02-01
Oklahoma,LAUST400000000000007,2025,3,M03,March,61.1,2025-03-01
Oklahoma,LAUST400000000000007,2025,4,M04,April,61.2,2025-04-01
Oklahoma,LAUST400000000000007,2025,5,M05,May,60.7,2025-05-01
Oklahoma,LAUST400000000000007,2025,6,M06,June,61.0,2025-06-01
Oklahoma,LAUST400000000000007,2025,7,M07,July,60.9,2025-07-01
Oklahoma,LAUST400000000000007,2025,8,M08,August,60.9,2025-08-01
Oklahoma,LAUST400000000000007,2025,9,M09,September,61.2,2025-09-01
Oklahoma,LAUST400000000000007,2025,10,M10,October,,2025-10-01
Oklahoma,LAUST400000000000007,2025,11,M11,November,60.3,2025-11-01
Oklahoma,LAUST400000000000007,2025,12,M12,December,60.0,2025-12-01
Oregon,LAUST410000000000007,2022,1,M01,January,59.3,2022-01-01
Oregon,LAUST410000000000007,2022,2,M02,February,60.0,2022-02-01
Oregon,LAUST410000000000007,2022,3,M03,March,60.2,2022-03-01
Oregon,LAUST410000000000007,2022,4,M04,April,60.2,2022-04-01
Oregon,LAUST410000000000007,2022,5,M05,May,60.1,2022-05-01
Oregon,LAUST410000000000007,2022,6,M06,June,60.0,2022-06-01
Oregon,LAUST410000000000007,2022,7,M07,July,60.5,2022-07-01
Oregon,LAUST410000000000007,2022,8,M08,August,60.5,2022-08-01
Oregon,LAUST410000000000007,2022,9,M09,September,60.2,2022-09-01
Oregon,LAUST410000000000007,2022,10,M10,October,59.9,2022-10-01
Oregon,LAUST410000000000007,2022,11,M11,November,59.4,2022-11-01
Oregon,LAUST410000000000007,2022,12,M12,December,59.3,2022-12-01
Oregon,LAUST410000000000007,2023,1,M01,January,59.4,2023-01-01
Oregon,LAUST410000000000007,2023,2,M02,February,59.8,2023-02-01
Oregon,LAUST410000000000007,2023,3,M03,March,59.9,2023-03-01
Oregon,LAUST410000000000007,2023,4,M04,April,60.0,2023-04-01
Oregon,LAUST410000000000007,2023,5,M05,May,60.1,2023-05-01
Oregon,LAUST410000000000007,2023,6,M06,June,60.4,2023-06-01
Oregon,LAUST410000000000007,2023,7,M07,July,60.3,2023-07-01
Oregon,LAUST410000000000007,2023,8,M08,August,60.4,2023-08-01
Oregon,LAUST410000000000007,2023,9,M09,September,60.5,2023-09-01
Oregon,LAUST410000000000007,2023,10,M10,October,60.3,2023-10-01
Oregon,LAUST410000000000007,2023,11,M11,November,60.4,2023-11-01
Oregon,LAUST410000000000007,2023,12,M12,December,59.8,2023-12-01
Oregon,LAUST410000000000007,2024,1,M01,January,59.1,2024-01-01
Oregon,LAUST410000000000007,2024,2,M02,February,59.7,2024-02-01
Oregon,LAUST410000000000007,2024,3,M03,March,60.0,2024-03-01
Oregon,LAUST410000000000007,2024,4,M04,April,60.2,2024-04-01
Oregon,LAUST410000000000007,2024,5,M05,May,60.1,2024-05-01
Oregon,LAUST410000000000007,2024,6,M06,June,60.2,2024-06-01
Oregon,LAUST410000000000007,2024,7,M07,July,60.2,2024-07-01
Oregon,LAUST410000000000007,2024,8,M08,August,60.3,2024-08-01
Oregon,LAUST410000000000007,2024,9,M09,September,60.4,2024-09-01
Oregon,LAUST410000000000007,2024,10,M10,October,60.5,2024-10-01
Oregon,LAUST410000000000007,2024,11,M11,November,60.2,2024-11-01
Oregon,LAUST410000000000007,2024,12,M12,December,59.7,2024-12-01
Oregon,LAUST410000000000007,2025,1,M01,January,59.0,2025-01-01
Oregon,LAUST410000000000007,2025,2,M02,February,59.4,2025-02-01
Oregon,LAUST410000000000007,2025,3,M03,March,59.6,2025-03-01
Oregon,LAUST410000000000007,2025,4,M04,April,59.9,2025-04-01
Oregon,LAUST410000000000007,2025,5,M05,May,59.7,2025-05-01
Oregon,LAUST410000000000007,2025,6,M06,June,59.8,2025-06-01
Oregon,LAUST410000000000007,2025,7,M07,July,60.0,2025-07-01
Oregon,LAUST410000000000007,2025,8,M08,August,60.1,2025-08-01
Oregon,LAUST410000000000007,2025,9,M09,September,60.0,2025-09-01
Oregon,LAUST410000000000007,2025,10,M10,October,,2025-10-01
Oregon,LAUST410000000000007,2025,11,M11,November,60.3,2025-11-01
Oregon,LAUST410000000000007,2025,12,M12,December,59.5,2025-12-01
Pennsylvania,LAUST420000000000007,2022,1,M01,January,58.1,2022-01-01
Pennsylvania,LAUST420000000000007,2022,2,M02,February,58.5,2022-02-01
Pennsylvania,LAUST420000000000007,2022,3,M03,March,59.1,2022-03-01
Pennsylvania,LAUST420000000000007,2022,4,M04,April,59.1,2022-04-01
Pennsylvania,LAUST420000000000007,2022,5,M05,May,59.6,2022-05-01
Pennsylvania,LAUST420000000000007,2022,6,M06,June,59.3,2022-06-01
Pennsylvania,LAUST420000000000007,2022,7,M07,July,59.5,2022-07-01
Pennsylvania,LAUST420000000000007,2022,8,M08,August,59.3,2022-08-01
Pennsylvania,LAUST420000000000007,2022,9,M09,September,59.6,2022-09-01
Pennsylvania,LAUST420000000000007,2022,10,M10,October,59.7,2022-10-01
Pennsylvania,LAUST420000000000007,2022,11,M11,November,59.2,2022-11-01
Pennsylvania,LAUST420000000000007,2022,12,M12,December,59.2,2022-12-01
Pennsylvania,LAUST420000000000007,2023,1,M01,January,59.1,2023-01-01
Pennsylvania,LAUST420000000000007,2023,2,M02,February,59.2,2023-02-01
Pennsylvania,LAUST420000000000007,2023,3,M03,March,59.7,2023-03-01
Pennsylvania,LAUST420000000000007,2023,4,M04,April,59.9,2023-04-01
Pennsylvania,LAUST420000000000007,2023,5,M05,May,60.1,2023-05-01
Pennsylvania,LAUST420000000000007,2023,6,M06,June,60.2,2023-06-01
Pennsylvania,LAUST420000000000007,2023,7,M07,July,60.5,2023-07-01
Pennsylvania,LAUST420000000000007,2023,8,M08,August,60.3,2023-08-01
Pennsylvania,LAUST420000000000007,2023,9,M09,September,60.4,2023-09-01
Pennsylvania,LAUST420000000000007,2023,10,M10,October,60.6,2023-10-01
Pennsylvania,LAUST420000000000007,2023,11,M11,November,60.6,2023-11-01
Pennsylvania,LAUST420000000000007,2023,12,M12,December,60.0,2023-12-01
Pennsylvania,LAUST420000000000007,2024,1,M01,January,59.8,2024-01-01
Pennsylvania,LAUST420000000000007,2024,2,M02,February,59.9,2024-02-01
Pennsylvania,LAUST420000000000007,2024,3,M03,March,60.3,2024-03-01
Pennsylvania,LAUST420000000000007,2024,4,M04,April,60.2,2024-04-01
Pennsylvania,LAUST420000000000007,2024,5,M05,May,60.2,2024-05-01
Pennsylvania,LAUST420000000000007,2024,6,M06,June,60.0,2024-06-01
Pennsylvania,LAUST420000000000007,2024,7,M07,July,60.1,2024-07-01
Pennsylvania,LAUST420000000000007,2024,8,M08,August,59.7,2024-08-01
Pennsylvania,LAUST420000000000007,2024,9,M09,September,59.7,2024-09-01
Pennsylvania,LAUST420000000000007,2024,10,M10,October,59.7,2024-10-01
Pennsylvania,LAUST420000000000007,2024,11,M11,November,59.3,2024-11-01
Pennsylvania,LAUST420000000000007,2024,12,M12,December,59.0,2024-12-01
Pennsylvania,LAUST420000000000007,2025,1,M01,January,58.5,2025-01-01
Pennsylvania,LAUST420000000000007,2025,2,M02,February,58.7,2025-02-01
Pennsylvania,LAUST420000000000007,2025,3,M03,March,59.3,2025-03-01
Pennsylvania,LAUST420000000000007,2025,4,M04,April,59.3,2025-04-01
Pennsylvania,LAUST420000000000007,2025,5,M05,May,59.0,2025-05-01
Pennsylvania,LAUST420000000000007,2025,6,M06,June,58.8,2025-06-01
Pennsylvania,LAUST420000000000007,2025,7,M07,July,59.1,2025-07-01
Pennsylvania,LAUST420000000000007,2025,8,M08,August,58.8,2025-08-01
Pennsylvania,LAUST420000000000007,2025,9,M09,September,58.9,2025-09-01
Pennsylvania,LAUST420000000000007,2025,10,M10,October,,2025-10-01
Pennsylvania,LAUST420000000000007,2025,11,M11,November,59.5,2025-11-01
Pennsylvania,LAUST420000000000007,2025,12,M12,December,59.3,2025-12-01
Rhode Island,LAUST440000000000007,2022,1,M01,January,60.6,2022-01-01
Rhode Island,LAUST440000000000007,2022,2,M02,February,60.8,2022-02-01
Rhode Island,LAUST440000000000007,2022,3,M03,March,61.4,2022-03-01
Rhode Island,LAUST440000000000007,2022,4,M04,April,61.2,2022-04-01
Rhode Island,LAUST440000000000007,2022,5,M05,May,61.6,2022-05-01
Rhode Island,LAUST440000000000007,2022,6,M06,June,62.0,2022-06-01
Rhode Island,LAUST440000000000007,2022,7,M07,July,61.9,2022-07-01
Rhode Island,LAUST440000000000007,2022,8,M08,August,61.1,2022-08-01
Rhode Island,LAUST440000000000007,2022,9,M09,September,61.9,2022-09-01
Rhode Island,LAUST440000000000007,2022,10,M10,October,61.6,2022-10-01
Rhode Island,LAUST440000000000007,2022,11,M11,November,61.3,2022-11-01
Rhode Island,LAUST440000000000007,2022,12,M12,December,61.4,2022-12-01
Rhode Island,LAUST440000000000007,2023,1,M01,January,60.9,2023-01-01
Rhode Island,LAUST440000000000007,2023,2,M02,February,60.8,2023-02-01
Rhode Island,LAUST440000000000007,2023,3,M03,March,61.3,2023-03-01
Rhode Island,LAUST440000000000007,2023,4,M04,April,61.4,2023-04-01
Rhode Island,LAUST440000000000007,2023,5,M05,May,61.6,2023-05-01
Rhode Island,LAUST440000000000007,2023,6,M06,June,62.1,2023-06-01
Rhode Island,LAUST440000000000007,2023,7,M07,July,62.2,2023-07-01
Rhode Island,LAUST440000000000007,2023,8,M08,August,61.5,2023-08-01
Rhode Island,LAUST440000000000007,2023,9,M09,September,62.5,2023-09-01
Rhode Island,LAUST440000000000007,2023,10,M10,October,62.0,2023-10-01
Rhode Island,LAUST440000000000007,2023,11,M11,November,62.1,2023-11-01
Rhode Island,LAUST440000000000007,2023,12,M12,December,61.6,2023-12-01
Rhode Island,LAUST440000000000007,2024,1,M01,January,61.2,2024-01-01
Rhode Island,LAUST440000000000007,2024,2,M02,February,61.0,2024-02-01
Rhode Island,LAUST440000000000007,2024,3,M03,March,61.7,2024-03-01
Rhode Island,LAUST440000000000007,2024,4,M04,April,61.8,2024-04-01
Rhode Island,LAUST440000000000007,2024,5,M05,May,61.7,2024-05-01
Rhode Island,LAUST440000000000007,2024,6,M06,June,62.1,2024-06-01
Rhode Island,LAUST440000000000007,2024,7,M07,July,62.0,2024-07-01
Rhode Island,LAUST440000000000007,2024,8,M08,August,61.1,2024-08-01
Rhode Island,LAUST440000000000007,2024,9,M09,September,62.2,2024-09-01
Rhode Island,LAUST440000000000007,2024,10,M10,October,61.6,2024-10-01
Rhode Island,LAUST440000000000007,2024,11,M11,November,61.4,2024-11-01
Rhode Island,LAUST440000000000007,2024,12,M12,December,61.4,2024-12-01
Rhode Island,LAUST440000000000007,2025,1,M01,January,60.4,2025-01-01
Rhode Island,LAUST440000000000007,2025,2,M02,February,59.7,2025-02-01
Rhode Island,LAUST440000000000007,2025,3,M03,March,59.9,2025-03-01
Rhode Island,LAUST440000000000007,2025,4,M04,April,60.4,2025-04-01
Rhode Island,LAUST440000000000007,2025,5,M05,May,60.7,2025-05-01
Rhode Island,LAUST440000000000007,2025,6,M06,June,61.2,2025-06-01
Rhode Island,LAUST440000000000007,2025,7,M07,July,61.3,2025-07-01
Rhode Island,LAUST440000000000007,2025,8,M08,August,61.1,2025-08-01
Rhode Island,LAUST440000000000007,2025,9,M09,September,62.0,2025-09-01
Rhode Island,LAUST440000000000007,2025,10,M10,October,,2025-10-01
Rhode Island,LAUST440000000000007,2025,11,M11,November,61.1,2025-11-01
Rhode Island,LAUST440000000000007,2025,12,M12,December,60.3,2025-12-01
South Carolina,LAUST450000000000007,2022,1,M01,January,55.1,2022-01-01
South Carolina,LAUST450000000000007,2022,2,M02,February,55.5,2022-02-01
South Carolina,LAUST450000000000007,2022,3,M03,March,55.9,2022-03-01
South Carolina,LAUST450000000000007,2022,4,M04,April,56.0,2022-04-01
South Carolina,LAUST450000000000007,2022,5,M05,May,56.0,2022-05-01
South Carolina,LAUST450000000000007,2022,6,M06,June,56.0,2022-06-01
South Carolina,LAUST450000000000007,2022,7,M07,July,55.8,2022-07-01
South Carolina,LAUST450000000000007,2022,8,M08,August,55.5,2022-08-01
South Carolina,LAUST450000000000007,2022,9,M09,September,55.4,2022-09-01
South Carolina,LAUST450000000000007,2022,10,M10,October,55.5,2022-10-01
South Carolina,LAUST450000000000007,2022,11,M11,November,55.1,2022-11-01
South Carolina,LAUST450000000000007,2022,12,M12,December,55.3,2022-12-01
South Carolina,LAUST450000000000007,2023,1,M01,January,55.3,2023-01-01
South Carolina,LAUST450000000000007,2023,2,M02,February,55.7,2023-02-01
South Carolina,LAUST450000000000007,2023,3,M03,March,56.2,2023-03-01
South Carolina,LAUST450000000000007,2023,4,M04,April,56.4,2023-04-01
South Carolina,LAUST450000000000007,2023,5,M05,May,56.2,2023-05-01
South Carolina,LAUST450000000000007,2023,6,M06,June,56.5,2023-06-01
South Carolina,LAUST450000000000007,2023,7,M07,July,56.6,2023-07-01
South Carolina,LAUST450000000000007,2023,8,M08,August,56.2,2023-08-01
South Carolina,LAUST450000000000007,2023,9,M09,September,56.0,2023-09-01
South Carolina,LAUST450000000000007,2023,10,M10,October,56.0,2023-10-01
South Carolina,LAUST450000000000007,2023,11,M11,November,55.9,2023-11-01
South Carolina,LAUST450000000000007,2023,12,M12,December,55.5,2023-12-01
South Carolina,LAUST450000000000007,2024,1,M01,January,55.2,2024-01-01
South Carolina,LAUST450000000000007,2024,2,M02,February,55.5,2024-02-01
South Carolina,LAUST450000000000007,2024,3,M03,March,56.0,2024-03-01
South Carolina,LAUST450000000000007,2024,4,M04,April,56.1,2024-04-01
South Carolina,LAUST450000000000007,2024,5,M05,May,55.8,2024-05-01
South Carolina,LAUST450000000000007,2024,6,M06,June,56.1,2024-06-01
South Carolina,LAUST450000000000007,2024,7,M07,July,55.9,2024-07-01
South Carolina,LAUST450000000000007,2024,8,M08,August,55.4,2024-08-01
South Carolina,LAUST450000000000007,2024,9,M09,September,55.4,2024-09-01
South Carolina,LAUST450000000000007,2024,10,M10,October,55.4,2024-10-01
South Carolina,LAUST450000000000007,2024,11,M11,November,54.9,2024-11-01
South Carolina,LAUST450000000000007,2024,12,M12,December,54.9,2024-12-01
South Carolina,LAUST450000000000007,2025,1,M01,January,54.7,2025-01-01
South Carolina,LAUST450000000000007,2025,2,M02,February,55.1,2025-02-01
South Carolina,LAUST450000000000007,2025,3,M03,March,55.4,2025-03-01
South Carolina,LAUST450000000000007,2025,4,M04,April,55.7,2025-04-01
South Carolina,LAUST450000000000007,2025,5,M05,May,55.7,2025-05-01
South Carolina,LAUST450000000000007,2025,6,M06,June,55.9,2025-06-01
South Carolina,LAUST450000000000007,2025,7,M07,July,55.8,2025-07-01
South Carolina,LAUST450000000000007,2025,8,M08,August,54.9,2025-08-01
South Carolina,LAUST450000000000007,2025,9,M09,September,55.3,2025-09-01
South Carolina,LAUST450000000000007,2025,10,M10,October,,2025-10-01
South Carolina,LAUST450000000000007,2025,11,M11,November,55.5,2025-11-01
